timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704197978545,517,Homepage-1,200,OK,Thread Group 1-10,text,true,,282092,121,4,4,https://www.simplilearn.com/,44,0,0
1704197978666,1040,Business,200,OK,Thread Group 1-8,text,true,,1446378,389,4,4,https://www.simplilearn.com/business,24,0,0
1704197978666,24,Business-0,301,Moved Permanently,Thread Group 1-8,text,true,,578,130,4,4,http://www.simplilearn.com/business/,24,0,0
1704197978690,26,Business-1,301,Moved Permanently,Thread Group 1-8,text,true,,723,130,4,4,https://www.simplilearn.com/business/,26,0,0
1704197978716,990,Business-2,200,OK,Thread Group 1-8,text,true,,1445077,129,4,4,https://www.simplilearn.com/business,59,0,0
1704197979063,754,Resource,200,OK,Thread Group 1-10,text,true,,234373,392,3,3,https://www.simplilearn.com/resources,25,0,0
1704197979063,25,Resource-0,301,Moved Permanently,Thread Group 1-10,text,true,,579,131,3,3,http://www.simplilearn.com/resources/,25,0,0
1704197979088,20,Resource-1,301,Moved Permanently,Thread Group 1-10,text,true,,452,131,3,3,https://www.simplilearn.com/resources/,20,0,0
1704197979108,709,Resource-2,200,OK,Thread Group 1-10,text,true,,233342,130,3,3,https://www.simplilearn.com/resources,37,0,0
1704197978792,1287,Business,200,OK,Thread Group 1-4,text,true,,1446425,389,3,3,https://www.simplilearn.com/business,23,0,0
1704197978792,23,Business-0,301,Moved Permanently,Thread Group 1-4,text,true,,578,130,3,3,http://www.simplilearn.com/business/,23,0,0
1704197978815,24,Business-1,301,Moved Permanently,Thread Group 1-4,text,true,,723,130,3,3,https://www.simplilearn.com/business/,24,0,0
1704197978839,1240,Business-2,200,OK,Thread Group 1-4,text,true,,1445124,129,3,3,https://www.simplilearn.com/business,39,0,0
1704197974881,5215,Business,200,OK,Thread Group 1-7,text,true,,1446394,389,3,3,https://www.simplilearn.com/business,14,0,0
1704197974881,14,Business-0,301,Moved Permanently,Thread Group 1-7,text,true,,578,130,3,3,http://www.simplilearn.com/business/,14,0,0
1704197974895,17,Business-1,301,Moved Permanently,Thread Group 1-7,text,true,,723,130,3,3,https://www.simplilearn.com/business/,17,0,0
1704197974912,5184,Business-2,200,OK,Thread Group 1-7,text,true,,1445093,129,3,3,https://www.simplilearn.com/business,92,0,0
1704197980080,284,Homepage,200,OK,Thread Group 1-4,text,true,,282660,302,3,3,https://www.simplilearn.com/,15,0,0
1704197980080,16,Homepage-0,301,Moved Permanently,Thread Group 1-4,text,true,,569,181,3,3,http://www.simplilearn.com/,15,0,0
1704197980096,268,Homepage-1,200,OK,Thread Group 1-4,text,true,,282091,121,3,3,https://www.simplilearn.com/,30,0,0
1704197980096,278,Homepage,200,OK,Thread Group 1-7,text,true,,282660,302,3,3,https://www.simplilearn.com/,24,0,0
1704197980096,24,Homepage-0,301,Moved Permanently,Thread Group 1-7,text,true,,569,181,3,3,http://www.simplilearn.com/,24,0,0
1704197980121,253,Homepage-1,200,OK,Thread Group 1-7,text,true,,282091,121,3,3,https://www.simplilearn.com/,37,0,0
1704197980374,172,Resource,200,OK,Thread Group 1-7,text,true,,234373,392,3,3,https://www.simplilearn.com/resources,15,0,0
1704197980374,15,Resource-0,301,Moved Permanently,Thread Group 1-7,text,true,,579,131,3,3,http://www.simplilearn.com/resources/,15,0,0
1704197980389,18,Resource-1,301,Moved Permanently,Thread Group 1-7,text,true,,452,131,3,3,https://www.simplilearn.com/resources/,18,0,0
1704197980407,139,Resource-2,200,OK,Thread Group 1-7,text,true,,233342,130,3,3,https://www.simplilearn.com/resources,30,0,0
1704197980364,260,Resource,200,OK,Thread Group 1-4,text,true,,234373,392,3,3,https://www.simplilearn.com/resources,23,0,0
1704197980364,23,Resource-0,301,Moved Permanently,Thread Group 1-4,text,true,,579,131,3,3,http://www.simplilearn.com/resources/,23,0,0
1704197980387,17,Resource-1,301,Moved Permanently,Thread Group 1-4,text,true,,452,131,3,3,https://www.simplilearn.com/resources/,17,0,0
1704197980404,220,Resource-2,200,OK,Thread Group 1-4,text,true,,233342,130,3,3,https://www.simplilearn.com/resources,28,0,0
1704197980546,463,Business,200,OK,Thread Group 1-7,text,true,,1447086,389,3,3,https://www.simplilearn.com/business,15,0,0
1704197980546,15,Business-0,301,Moved Permanently,Thread Group 1-7,text,true,,578,130,3,3,http://www.simplilearn.com/business/,15,0,0
1704197980561,18,Business-1,301,Moved Permanently,Thread Group 1-7,text,true,,723,130,3,3,https://www.simplilearn.com/business/,18,0,0
1704197980579,430,Business-2,200,OK,Thread Group 1-7,text,true,,1445785,129,3,3,https://www.simplilearn.com/business,27,0,0
1704197981010,126,Homepage,200,OK,Thread Group 1-7,text,true,,282660,302,3,3,https://www.simplilearn.com/,18,0,0
1704197981010,18,Homepage-0,301,Moved Permanently,Thread Group 1-7,text,true,,569,181,3,3,http://www.simplilearn.com/,18,0,0
1704197981028,108,Homepage-1,200,OK,Thread Group 1-7,text,true,,282091,121,3,3,https://www.simplilearn.com/,78,0,0
1704197981137,147,Resource,200,OK,Thread Group 1-7,text,true,,234373,392,3,3,https://www.simplilearn.com/resources,15,0,0
1704197981137,15,Resource-0,301,Moved Permanently,Thread Group 1-7,text,true,,579,131,3,3,http://www.simplilearn.com/resources/,15,0,0
1704197981152,18,Resource-1,301,Moved Permanently,Thread Group 1-7,text,true,,452,131,3,3,https://www.simplilearn.com/resources/,18,0,0
1704197981170,114,Resource-2,200,OK,Thread Group 1-7,text,true,,233342,130,3,3,https://www.simplilearn.com/resources,21,0,0
